start,end,today,deviceid,general_info/q6_organization,general_info/q7_assessment_code,general_info/assessment_type,general_info/gps,general_info/q2_date_assessment,general_info/q3_province,general_info/q4_district,general_info/q5_market_name_city,s1_full_market_survey/q1_3_market_size,s1_full_market_survey/q1_4_market_appearance,s1_full_market_survey/q1_5_comodities_you_sell,s1_full_market_survey/q1_6_supplies_come_from,s1_full_market_survey/q1_6_1buy_locally,s1_full_market_survey/q1_6_2_another_city,s1_full_market_survey/q1_6_3_imported_directly_neighboring_country,s1_full_market_survey/q1_6_3_imported_directly_neighboring_country/pakistan,s1_full_market_survey/q1_6_3_imported_directly_neighboring_country/iran,s1_full_market_survey/q1_6_3_imported_directly_neighboring_country/kazakistan,s1_full_market_survey/q1_6_3_imported_directly_neighboring_country/tajikistan,s1_full_market_survey/q1_6_3_imported_directly_neighboring_country/uzbekistan,s1_full_market_survey/q1_7_you_your_supplier_face_problem,s1_full_market_survey/q1_7_you_your_supplier_face_problem/no_problem,s1_full_market_survey/q1_7_you_your_supplier_face_problem/higher_transportation_cost,s1_full_market_survey/q1_7_you_your_supplier_face_problem/insecurity_on_roads,s1_full_market_survey/q1_7_you_your_supplier_face_problem/very_high_insecurity_on_roads,s1_full_market_survey/q1_7_you_your_supplier_face_problem/other_transportation_problem,s1_full_market_survey/q1_7_1_you_your_supplier_face_problem_other,s1_full_market_survey/q1_8_if_you_had_to_increase_your_sales,s1_full_market_survey/q1_8_if_you_had_to_increase_your_sales/no_constraints,s1_full_market_survey/q1_8_if_you_had_to_increase_your_sales/comodity_shortage_source_market,s1_full_market_survey/q1_8_if_you_had_to_increase_your_sales/prices_at_source_market_exp,s1_full_market_survey/q1_8_if_you_had_to_increase_your_sales/no_money_to_buy_stocks,s1_full_market_survey/q1_8_if_you_had_to_increase_your_sales/not_enough_storage_space,s1_full_market_survey/q1_8_if_you_had_to_increase_your_sales/other,s1_full_market_survey/q1_8_1_if_you_had_to_increase_your_sales_other,s1_full_market_survey/q1_9_shortage_items,s1_full_market_survey/q1_9_1_shortage_items_yes,s1_full_market_survey/q1_10_current_price_wheat_flour,s1_full_market_survey/q1_10_1_current_price_rice,s1_full_market_survey/q1_10_2_current_price_oil,s1_full_market_survey/q1_10_3_current_price_diesel,s1_full_market_survey/q1_11_two_weeks_wheat_flour,s1_full_market_survey/q1_11_1_current_price_rice,s1_full_market_survey/q1_11_2_current_price_oil,s1_full_market_survey/q1_11_3_current_price_diesel,s1_full_market_survey/q1_12_new_stocks_wheat_flour,s1_full_market_survey/q1_12_1_new_stocks_rice,s1_full_market_survey/q1_12_2_new_stocks_oil,s1_full_market_survey/q1_12_3_new_stocks_diesel,s1_full_market_survey/q1_13_your_customers_face_security_constraints,s1_full_market_survey/q1_14_current_unskill_labor_wage,s1_full_market_survey/q1_15_functional_money_transfer_system,s1_full_market_survey/q1_15_1_functional_money_transfer,s1_full_market_survey/q1_15_1_functional_money_transfer/hawaladars,s1_full_market_survey/q1_15_1_functional_money_transfer/mobile_phone_agent,s1_full_market_survey/q1_15_1_functional_money_transfer/banks,s1_full_market_survey/q1_15_1_functional_money_transfer/remitance_agent,s1_full_market_survey/q1_15_1_functional_money_transfer/other,s1_full_market_survey/q1_15_2_functional_money_transfer_other,s1_full_market_survey/q1_16_displaced_people_rent_room,s1_full_market_survey/q1_16_1_why_not,s1_full_market_survey/q1_16_1_why_not/few_rooms_apartments,s1_full_market_survey/q1_16_1_why_not/don't_have_necessary_docs,s1_full_market_survey/q1_16_1_why_not/cant_afford_rent,s1_full_market_survey/q1_17_1_room_cost_min,s1_full_market_survey/q1_17_2_room_cost_max,s1_full_market_survey/q1_18_other_important_info,S2_shortermarketsurvey/q2_3_current_price_wheat_flour,S2_shortermarketsurvey/q2_3_1_current_price_rice,S2_shortermarketsurvey/q2_3_2_current_price_oil,S2_shortermarketsurvey/q2_3_4_current_price_diesel,S2_shortermarketsurvey/q2_4_1_two_weeks_wheat_flour,S2_shortermarketsurvey/q2_4_2_current_price_rice,S2_shortermarketsurvey/q2_4_3_current_price_oil,S2_shortermarketsurvey/q2_4_4_current_price_diesel,S2_shortermarketsurvey/q2_5_1_new_stocks_wheat_flour,S2_shortermarketsurvey/q2_5_2_new_stocks_rice,S2_shortermarketsurvey/q2_5_3_new_stocks_oil,S2_shortermarketsurvey/q2_5_4_new_stocks_diesel,S2_shortermarketsurvey/q2_6_1_room_cost_min,S2_shortermarketsurvey/q2_6_2_room_cost_max,meta/instanceID,_id,_uuid,_submission_time,_index,_parent_table_name,_parent_index,_tags,_notes,_version,_duration,_submitted_by,_xform_id
2017-12-17T11:14:50.732+04:30,2017-12-17T14:44:15.554+04:30,2017-12-17,353423068973095,ACTED,A032,full_market_survey,37.11919134 70.57323734 1194.0 4.0,2017-12-17,Badakhshan,Fayzabad,????? ???????,large,well_function_busy,food_and_nfi,another_city_afghanistan,,Mazar_e_Sharif,,,,,,,no_problem,TRUE,FALSE,FALSE,FALSE,FALSE,,no_constraints,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,no,,28,95,84,50,28,87,80,5,3,3,3,3,no,350,yes,hawaladars banks remitance_agent,TRUE,FALSE,TRUE,TRUE,FALSE,,yes,,,,,2000,2500,0,,,,,,,,,,,,,,,uuid:b6fa3c3e-affc-48d3-b528-c1ba601d1d55,23244714,b6fa3c3e-affc-48d3-b528-c1ba601d1d55,2017-12-17 10:21:41,244,,-1,,,201708201140,12565,erm_afg_user,231207
2017-12-17T11:26:50.054+04:30,2017-12-17T14:49:59.159+04:30,2017-12-17,353423068973095,ACTED,A032,full_market_survey,37.11937031 70.5731579 1173.0 5.0,2017-12-17,Badakhshan,Fayzabad,????? ???????,large,well_function_busy,food_and_nfi,another_city_afghanistan,,Mazar_e_Sharif,,,,,,,no_problem,TRUE,FALSE,FALSE,FALSE,FALSE,,no_constraints,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,no,,26,92,82,50,25,87,82,50,2,3,3,3,no,300,yes,hawaladars banks remitance_agent,TRUE,FALSE,TRUE,TRUE,FALSE,,yes,,,,,2000,2500,0,,,,,,,,,,,,,,,uuid:84560867-503a-4377-8949-01bfc7ca9da9,23244715,84560867-503a-4377-8949-01bfc7ca9da9,2017-12-17 10:21:42,245,,-1,,,201708201140,12189,erm_afg_user,231207
2017-12-19T16:19:26.213+04:30,2017-12-19T17:20:39.831+04:30,2017-12-19,353423069132550,ACTED,A030,full_market_survey,36.06415268 69.09938933 1022.0 4.0,2017-12-19,Baghlan,Nahrin,????? ??? ?????,large,well_function_busy,food_and_nfi,another_city_afghanistan,,Mazar_e_Sharif,,,,,,,no_problem,TRUE,FALSE,FALSE,FALSE,FALSE,,no_constraints,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,no,,24,89,80,50,24,89,80,50,15,15,15,25,no,400,yes,hawaladars remitance_agent,TRUE,FALSE,FALSE,TRUE,FALSE,,yes,,,,,1000,1000,?? ????? ??? ????? ???? ???? ?????? ???? ?????? ???????? ????? ???? ??? ??? ?? ????? ????,,,,,,,,,,,,,,,uuid:b5bf5767-5975-4594-9e45-392e33008851,23334262,b5bf5767-5975-4594-9e45-392e33008851,2017-12-19 12:55:13,246,,-1,,,201708201140,3673,erm_afg_user,231207
2017-12-19T16:38:38.381+04:30,2017-12-19T17:22:35.126+04:30,2017-12-19,353423069132550,ACTED,A030,full_market_survey,36.06346366 69.10132339 1048.0 4.0,2017-12-19,Baghlan,Nahrin,????? ??? ?????,large,well_function_busy,food_and_nfi,another_city_afghanistan,,Mazar_e_Sharif,,,,,,,no_problem,TRUE,FALSE,FALSE,FALSE,FALSE,,no_constraints,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,no,,25,91,91,51,25,91,91,51,7,7,7,20,no,400,yes,hawaladars remitance_agent,TRUE,FALSE,FALSE,TRUE,FALSE,,yes,,,,,1200,1200,??????? ??? ????? ???? ???? ?????? ???? ?????? ????? ???,,,,,,,,,,,,,,,uuid:58f0fc8e-6818-4a03-9ece-79c9aefa9df6,23334266,58f0fc8e-6818-4a03-9ece-79c9aefa9df6,2017-12-19 12:55:17,247,,-1,,,201708201140,2637,erm_afg_user,231207
2017-12-19T16:52:53.432+04:30,2017-12-19T17:23:57.502+04:30,2017-12-19,353423069132550,ACTED,A030,full_market_survey,36.06362725 69.10140098 1043.0 4.0,2017-12-19,Baghlan,Nahrin,????? ??? ?????,large,well_function_busy,food_and_nfi,another_city_afghanistan,,Pul_e_khumri,,,,,,,no_problem,TRUE,FALSE,FALSE,FALSE,FALSE,,no_constraints,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,no,,25,92,91,50,25,92,91,50,30,30,30,25,no,400,yes,hawaladars remitance_agent,TRUE,FALSE,FALSE,TRUE,FALSE,,yes,,,,,1200,1200,??????? ??? ????? ???? ???? ?????? ???? ?????? ????? ??? ????? ?????? ???? ????,,,,,,,,,,,,,,,uuid:f11416f8-20d6-4397-a757-f0f028487440,23334274,f11416f8-20d6-4397-a757-f0f028487440,2017-12-19 12:55:21,248,,-1,,,201708201140,1864,erm_afg_user,231207
2017-12-20T14:27:04.040+04:30,2017-12-20T14:44:40.580+04:30,2017-12-20,357947074071961,ACF,AC206,full_market_survey,,2017-12-20,Hilmand,Lashkargah,Subhan Market ,large,well_function_busy,food_items,another_city_afghanistan,,Kandahar,,,,,,,no_problem,TRUE,FALSE,FALSE,FALSE,FALSE,,no_constraints,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,no,,29,94,65,50,27,92,62,45,12,12,12,5,no,320,yes,hawaladars banks,TRUE,FALSE,TRUE,FALSE,FALSE,,yes,,,,,1000,7000,No,,,,,,,,,,,,,,,uuid:71503f40-357e-4fc2-abed-8f845a47cb1a,23368717,71503f40-357e-4fc2-abed-8f845a47cb1a,2017-12-20 10:46:09,249,,-1,,,201708201140,1056,erm_afg_user,231207
2017-12-20T14:44:44.669+04:30,2017-12-20T14:49:23.244+04:30,2017-12-20,357947074071961,ACF,AC206,full_market_survey,,2017-12-20,Hilmand,Lashkargah,Popal Market,large,well_function_busy,food_and_nfi,another_city_afghanistan,,Hirat,,,,,,,no_problem,TRUE,FALSE,FALSE,FALSE,FALSE,,no_constraints,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,no,,29,94,60,50,29,92,62,45,10,10,10,3,no,320,yes,hawaladars banks,TRUE,FALSE,TRUE,FALSE,FALSE,,yes,,,,,1000,7000,No,,,,,,,,,,,,,,,uuid:28d854d7-afd2-4091-bcaa-4b8f7016bcb5,23368718,28d854d7-afd2-4091-bcaa-4b8f7016bcb5,2017-12-20 10:46:12,250,,-1,,,201708201140,279,erm_afg_user,231207
2017-12-20T14:49:27.938+04:30,2017-12-20T14:54:50.175+04:30,2017-12-20,357947074071961,ACF,AC206,full_market_survey,,2017-12-20,Hilmand,Lashkargah,Omari Market ,medium,well_function_busy,food_and_nfi,another_city_afghanistan,,Jalalabad,,,,,,,no_problem,TRUE,FALSE,FALSE,FALSE,FALSE,,no_constraints,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,no,,29,95,66,50,25,90,62,45,15,15,15,5,no,320,yes,hawaladars banks,TRUE,FALSE,TRUE,FALSE,FALSE,,yes,,,,,1000,10000,No,,,,,,,,,,,,,,,uuid:2899a6e9-2502-40e3-b423-5a8a2e1949fd,23368721,2899a6e9-2502-40e3-b423-5a8a2e1949fd,2017-12-20 10:46:15,251,,-1,,,201708201140,323,erm_afg_user,231207
2017-12-20T02:06:07.410+04:30,2017-12-20T02:13:18.471+04:30,2017-12-20,353620075664662,NRC,A-BDG-022,full_market_survey,,2017-12-20,Badghis,Qala_e_Naw,Qanata Market,small,well_function_busy,food_items,another_city_afghanistan,,Qala e Naw,,,,,,,no_problem,TRUE,FALSE,FALSE,FALSE,FALSE,,no_constraints,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,no,,32,61,70,50,32,75,70,50,27,25,35,40,yes,120,yes,hawaladars,TRUE,FALSE,FALSE,FALSE,FALSE,,yes,,,,,1000,3000,,,,,,,,,,,,,,,,uuid:c0b414a4-27b6-4cee-acfb-7d5b89d52627,23503676,c0b414a4-27b6-4cee-acfb-7d5b89d52627,2017-12-24 4:06:28,252,,-1,,,201708201140,431,,231207
2017-12-20T02:09:32.358+04:30,2017-12-20T02:12:49.382+04:30,2017-12-20,353620075664662,NRC,A-BDG-022,full_market_survey,,2017-12-20,Badghis,Qala_e_Naw,Market zarghonshah ,small,well_function_busy,food_items,another_city_afghanistan,,Qala e Naw,,,,,,,no_problem,TRUE,FALSE,FALSE,FALSE,FALSE,,no_constraints,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,no,,32,62,70,50,32,70,70,50,30,25,25,28,yes,130,yes,hawaladars,TRUE,FALSE,FALSE,FALSE,FALSE,,yes,,,,,1500,2500,,,,,,,,,,,,,,,,uuid:57c8a2ce-83ed-44d7-b690-4bb27d948f47,23503677,57c8a2ce-83ed-44d7-b690-4bb27d948f47,2017-12-24 4:06:28,253,,-1,,,201708201140,197,,231207
2017-12-20T02:14:12.158+04:30,2017-12-20T02:19:20.487+04:30,2017-12-20,353620075664662,NRC,A-BDG-022,full_market_survey,,2017-12-20,Badghis,Qala_e_Naw,Haji Aziz Market ,small,well_function_busy,food_items,another_city_afghanistan,,Qala e Naw,,,,,,,no_problem,TRUE,FALSE,FALSE,FALSE,FALSE,,no_constraints,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,no,,32,59,70,50,32,80,70,52,35,30,27,38,yes,110,yes,hawaladars,TRUE,FALSE,FALSE,FALSE,FALSE,,yes,,,,,1500,3500,,,,,,,,,,,,,,,,uuid:bb144c7d-f690-418d-85d7-be2b510b4572,23503678,bb144c7d-f690-418d-85d7-be2b510b4572,2017-12-24 4:06:29,254,,-1,,,201708201140,308,,231207
2017-12-25T08:08:07.775Z,2017-12-25T09:01:17.027Z,2017-12-25,38:0B:40:22:7A:30,PIN,P046,full_market_survey,,2017-12-25,Balkh,Mazar_e_Sharif,City Center,large,well_function_busy,food_and_nfi,another_city_afghanistan,,Mazar_e_Sharif,,,,,,,no_problem,TRUE,FALSE,FALSE,FALSE,FALSE,,no_constraints,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,no,,24,65,78,50,24,65,78,50,3,3,4,3,no,300,yes,hawaladars mobile_phone_agent banks remitance_agent,TRUE,TRUE,TRUE,TRUE,FALSE,,yes,,,,,300,8000,0,,,,,,,,,,,,,,,uuid:edc2fabd-8272-4788-808a-382f9c6fae8f,23519081,edc2fabd-8272-4788-808a-382f9c6fae8f,2017-12-25 5:15:55,255,,-1,,,201708201140,3190,erm_afg_user,231207
2017-12-25T08:25:38.709Z,2017-12-25T09:01:47.038Z,2017-12-25,38:0B:40:22:7A:30,PIN,P046,full_market_survey,,2017-12-25,Balkh,Mazar_e_Sharif,City Center,large,well_function_busy,food_and_nfi,another_city_afghanistan,,Mazar_e_Sharif,,,,,,,no_problem,TRUE,FALSE,FALSE,FALSE,FALSE,,no_constraints,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,no,,23,63,80,50,24,64,79,50,4,4,4,3,no,350,yes,hawaladars mobile_phone_agent banks remitance_agent,TRUE,TRUE,TRUE,TRUE,FALSE,,yes,,,,,350,7000,0,,,,,,,,,,,,,,,uuid:9d8e17ec-62d1-4928-afdc-0d45564b5dbc,23519082,9d8e17ec-62d1-4928-afdc-0d45564b5dbc,2017-12-25 5:15:57,256,,-1,,,201708201140,2169,erm_afg_user,231207
2017-12-25T08:33:41.326Z,2017-12-25T08:37:56.955Z,2017-12-25,38:0B:40:22:7A:30,PIN,P046,full_market_survey,,2017-12-25,Balkh,Mazar_e_Sharif,City Center,large,well_function_busy,food_and_nfi,another_city_afghanistan,,Mazar_e_Sharif,,,,,,,no_problem,TRUE,FALSE,FALSE,FALSE,FALSE,,no_constraints,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,no,,25,67,77,50,23,65,78,50,4,4,4,2,no,400,yes,hawaladars mobile_phone_agent banks remitance_agent,TRUE,TRUE,TRUE,TRUE,FALSE,,yes,,,,,400,6000,0,,,,,,,,,,,,,,,uuid:fe954d16-e19b-42ea-a285-57930e28c912,23519083,fe954d16-e19b-42ea-a285-57930e28c912,2017-12-25 5:15:58,257,,-1,,,201708201140,255,erm_afg_user,231207
2017-12-25T08:45:05.825Z,2017-12-25T08:47:53.541Z,2017-12-25,38:0B:40:22:7A:30,PIN,P046,full_market_survey,,2017-12-25,Balkh,Mazar_e_Sharif,City Center,large,well_function_busy,food_and_nfi,another_city_afghanistan,,Mazar_e_Sharif,,,,,,,no_problem,TRUE,FALSE,FALSE,FALSE,FALSE,,no_constraints,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,don't_know,,24,66,79,50,24,65,78,50,5,5,5,4,no,350,yes,hawaladars mobile_phone_agent banks remitance_agent,TRUE,TRUE,TRUE,TRUE,FALSE,,yes,,,,,350,10000,0,,,,,,,,,,,,,,,uuid:b325b567-977b-47ec-bee3-1b07ccf5173f,23519084,b325b567-977b-47ec-bee3-1b07ccf5173f,2017-12-25 5:15:59,258,,-1,,,201708201140,168,erm_afg_user,231207
2017-12-25T08:56:14.684Z,2017-12-25T09:00:26.832Z,2017-12-25,38:0B:40:22:7A:30,PIN,P046,full_market_survey,,2017-12-25,Balkh,Mazar_e_Sharif,City Center,large,well_function_busy,food_and_nfi,another_city_afghanistan,,Mazar_e_Sharif,,,,,,,no_problem,TRUE,FALSE,FALSE,FALSE,FALSE,,no_constraints,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,no,,25,63,80,50,24,64,78,50,3,3,3,3,no,400,yes,hawaladars mobile_phone_agent banks remitance_agent,TRUE,TRUE,TRUE,TRUE,FALSE,,yes,,,,,300,9000,0,,,,,,,,,,,,,,,uuid:2ce8b661-afc9-4a7f-acbf-94037a231800,23519086,2ce8b661-afc9-4a7f-acbf-94037a231800,2017-12-25 5:16:05,259,,-1,,,201708201140,252,erm_afg_user,231207
2017-12-26T08:23:28.271+04:30,2017-12-28T14:01:42.164+04:30,2017-12-26,354772081991867,ACTED,A031,full_market_survey,,2017-12-28,Faryab,Maymana,??????? ???? ??????? ???? ??????,medium,well_function_busy,food_items,another_city_afghanistan,,Mazar_e_Sharif,,,,,,,no_problem insecurity_on_roads,TRUE,FALSE,TRUE,FALSE,FALSE,,no_constraints,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,no,,26,77,94,50,26,79,90,50,0,1,0,0,no,400,yes,hawaladars banks remitance_agent,TRUE,FALSE,TRUE,TRUE,FALSE,,no,few_rooms_apartments cant_afford_rent,TRUE,FALSE,TRUE,3000,6000,0,,,,,,,,,,,,,,,uuid:a2eef323-28a7-40f3-a850-c9f8693f7375,23600644,a2eef323-28a7-40f3-a850-c9f8693f7375,2017-12-28 9:32:19,260,,-1,,,201708201140,193094,erm_afg_user,231207
2017-12-28T13:43:19.216+04:30,2017-12-28T14:01:49.344+04:30,2017-12-28,354772081991867,ACTED,A031,full_market_survey,,2017-12-28,Faryab,Maymana,??? ?????,large,moderate_function,food_and_nfi,another_city_afghanistan,,Mazar_e_Sharif,,,,,,,no_problem insecurity_on_roads,TRUE,FALSE,TRUE,FALSE,FALSE,,no_constraints,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,no,,25,92,77,50,26,89,79,50,1,0,0,0,no,350,yes,hawaladars banks remitance_agent,TRUE,FALSE,TRUE,TRUE,FALSE,,yes,,,,,2500,6000,0,,,,,,,,,,,,,,,uuid:07065646-16ec-43be-abe0-2dcb8d962388,23600645,07065646-16ec-43be-abe0-2dcb8d962388,2017-12-28 9:32:22,261,,-1,,,201708201140,1110,erm_afg_user,231207
2017-12-28T13:57:51.816+04:30,2017-12-28T14:02:06.867+04:30,2017-12-28,354772081991867,ACTED,A031,short_market_survey,,2017-12-28,Faryab,Maymana,_??? ?????,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,94,77,50,26,90,79,50,0,0,0,0,2000,7000,uuid:4b7bb737-1a6f-4e5b-a588-e37417e580a3,23600648,4b7bb737-1a6f-4e5b-a588-e37417e580a3,2017-12-28 9:32:26,262,,-1,,,201708201140,255,erm_afg_user,231207
2017-12-31T18:02:03.913+04:30,2017-12-31T18:11:26.229+04:30,2017-12-31,353620075678308,PIN,P022,full_market_survey,,2017-12-31,Logar,Pul_e_Alam,Logar Gardez Line,large,well_function_busy,food_and_nfi,another_city_afghanistan,,Kabul,,,,,,,no_problem,TRUE,FALSE,FALSE,FALSE,FALSE,,no_money_to_buy_stocks,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,no,,29,90,78,50,28,85,77,50,7,7,7,7,no,300,yes,hawaladars banks remitance_agent,TRUE,FALSE,TRUE,TRUE,FALSE,,yes,,,,,6000,12000,,,,,,,,,,,,,,,,uuid:38befaf1-7b4f-430a-9f8c-099406f486a8,23689262,38befaf1-7b4f-430a-9f8c-099406f486a8,2018-01-01 14:31:08,263,,-1,,,201708201140,563,erm_afg_user,231207
2017-12-31T18:11:34.893+04:30,2017-12-31T18:16:25.993+04:30,2017-12-31,353620075678308,PIN,P022,full_market_survey,,2017-12-31,Logar,Pul_e_Alam,Logar kabul Line,large,well_function_busy,food_and_nfi,another_city_afghanistan,,Kabul,,,,,,,no_problem,TRUE,FALSE,FALSE,FALSE,FALSE,,no_constraints,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,no,,28,92,94,50,27,88,76,50,7,7,3,7,no,300,yes,hawaladars banks remitance_agent,TRUE,FALSE,TRUE,TRUE,FALSE,,yes,,,,,7000,12000,,,,,,,,,,,,,,,,uuid:4a2ba7ac-7010-452d-a541-d25491754b7b,23689263,4a2ba7ac-7010-452d-a541-d25491754b7b,2018-01-01 14:31:09,264,,-1,,,201708201140,291,erm_afg_user,231207
2017-12-31T18:16:33.157+04:30,2017-12-31T18:20:57.198+04:30,2017-12-31,353620075678308,PIN,P022,full_market_survey,,2017-12-31,Logar,Pul_e_Alam,180 market ,large,well_function_busy,food_and_nfi,another_city_afghanistan,,Kabul,,,,,,,no_problem,TRUE,FALSE,FALSE,FALSE,FALSE,,not_enough_storage_space,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,no,,29,92,79,50,28,89,77,50,7,3,7,7,no,300,yes,hawaladars banks remitance_agent,TRUE,FALSE,TRUE,TRUE,FALSE,,yes,,,,,5000,10000,,,,,,,,,,,,,,,,uuid:a42e7083-ca9e-4188-880f-701b777faf4d,23689264,a42e7083-ca9e-4188-880f-701b777faf4d,2018-01-01 14:31:10,265,,-1,,,201708201140,264,erm_afg_user,231207
2018-01-07T08:20:02.066+04:30,2018-01-07T08:26:03.739+04:30,2018-01-07,357055085414905,ACTED,A034,full_market_survey,,2018-01-07,Kunduz,Dasht_e_Archi,?????? ??,large,well_function_busy,food_and_nfi,another_city_afghanistan,,Kunduz,,,,,,,no_problem,TRUE,FALSE,FALSE,FALSE,FALSE,,no_constraints,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,no,,25,85,70,50,25,85,70,50,15,15,15,15,no,250,yes,hawaladars,TRUE,FALSE,FALSE,FALSE,FALSE,,yes,,,,,600,650,,,,,,,,,,,,,,,,uuid:48aa8961-2916-44f2-9e39-ad60ebf2ee50,23841561,48aa8961-2916-44f2-9e39-ad60ebf2ee50,2018-01-07 4:18:34,266,,-1,,,201708201140,361,erm_afg_user,231207
2018-01-07T08:26:12.717+04:30,2018-01-07T08:29:14.998+04:30,2018-01-07,357055085414905,ACTED,A034,full_market_survey,,2018-01-07,Kunduz,Dasht_e_Archi,?????? ??,large,well_function_busy,food_and_nfi,another_city_afghanistan,,Kunduz,,,,,,,no_problem,TRUE,FALSE,FALSE,FALSE,FALSE,,no_constraints,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,no,,26,88,75,51,26,88,75,50,12,18,10,10,no,250,yes,hawaladars,TRUE,FALSE,FALSE,FALSE,FALSE,,yes,,,,,550,600,,,,,,,,,,,,,,,,uuid:bb52ae10-9001-42e9-9901-d6548bd845ce,23841562,bb52ae10-9001-42e9-9901-d6548bd845ce,2018-01-07 4:18:35,267,,-1,,,201708201140,182,erm_afg_user,231207
2018-01-07T08:29:54.907+04:30,2018-01-07T08:33:37.205+04:30,2018-01-07,357055085414905,ACTED,A034,full_market_survey,,2018-01-07,Kunduz,Dasht_e_Archi,??????,large,well_function_busy,food_and_nfi,another_city_afghanistan,,Kunduz,,,,,,,no_problem,TRUE,FALSE,FALSE,FALSE,FALSE,,no_constraints,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,no,,27,90,77,51,27,90,75,51,10,10,10,10,no,250,yes,hawaladars,TRUE,FALSE,FALSE,FALSE,FALSE,,yes,,,,,600,650,,,,,,,,,,,,,,,,uuid:4233b63e-028b-4f62-af63-a9a04dadfd46,23841563,4233b63e-028b-4f62-af63-a9a04dadfd46,2018-01-07 4:18:36,268,,-1,,,201708201140,223,erm_afg_user,231207
2018-01-07T09:42:56.481+04:30,2018-01-07T10:44:36.071+04:30,2018-01-07,354772081989986,ACTED,A035,full_market_survey,,2018-01-07,Kunduz,Emam_saheb,???? ????,large,well_function_busy,food_and_nfi,another_city_afghanistan,,Kunduz,,,,,,,no_problem,TRUE,FALSE,FALSE,FALSE,FALSE,,no_constraints,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,yes,??????,25,91,90,52,25,90,90,50,2,15,10,10,no,300,yes,hawaladars banks,TRUE,FALSE,TRUE,FALSE,FALSE,,yes,,,,,1500,1000,0,,,,,,,,,,,,,,,uuid:00892be5-e015-4a25-9013-b9fe13706f3a,23842471,00892be5-e015-4a25-9013-b9fe13706f3a,2018-01-07 6:42:52,269,,-1,,,201708201140,3700,erm_afg_user,231207
2018-01-07T09:57:15.467+04:30,2018-01-07T10:44:50.199+04:30,2018-01-07,354772081989986,ACTED,A035,full_market_survey,,2018-01-07,Kunduz,Emam_saheb,???? ????,large,well_function_busy,food_and_nfi,another_city_afghanistan,,Kunduz,,,,,,,no_problem,TRUE,FALSE,FALSE,FALSE,FALSE,,no_constraints,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,yes,??????,25,90,90,50,25,90,90,50,5,5,5,5,no,300,yes,hawaladars banks,TRUE,FALSE,TRUE,FALSE,FALSE,,yes,,,,,1000,1500,??,,,,,,,,,,,,,,,uuid:cffae1ef-0726-4d68-a873-74099bc4b2a6,23842473,cffae1ef-0726-4d68-a873-74099bc4b2a6,2018-01-07 6:43:10,270,,-1,,,201708201140,2855,erm_afg_user,231207
2018-01-07T10:03:12.368+04:30,2018-01-07T10:45:38.294+04:30,2018-01-07,354772081989986,ACTED,A035,full_market_survey,,2018-01-07,Kunduz,Emam_saheb,???? ????,large,well_function_busy,food_and_nfi,another_city_afghanistan,,Kunduz,,,,,,,no_problem,TRUE,FALSE,FALSE,FALSE,FALSE,,no_constraints,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,yes,??????,25,90,91,50,24,89,90,50,10,15,5,5,no,300,yes,hawaladars banks,TRUE,FALSE,TRUE,FALSE,FALSE,,yes,,,,,1500,1200,??,,,,,,,,,,,,,,,uuid:0783d30a-0407-478a-ba3f-ea5af81c77e4,23842486,0783d30a-0407-478a-ba3f-ea5af81c77e4,2018-01-07 6:45:07,271,,-1,,,201708201140,2546,erm_afg_user,231207
